timestamp ba_x ba_y ba_z bg_x bg_y bg_z
542.752000 0.15621072 0.00151822 -0.00409055 -0.00239510 0.00231717 0.00223744
543.336000 0.15563635 -0.00010943 -0.00411819 -0.00241930 0.00232925 0.00224373
545.548000 0.15555150 -0.00162521 -0.00412631 -0.00242469 0.00232809 0.00226282
545.816000 0.15545026 -0.00225689 -0.00413208 -0.00242595 0.00232787 0.00226884
546.668000 0.15538089 -0.00268336 -0.00413536 -0.00242664 0.00232763 0.00227323
547.136000 0.15533932 -0.00294809 -0.00413625 -0.00242755 0.00232767 0.00227615
547.420000 0.15774037 0.00198615 -0.00400886 -0.00242500 0.00232553 0.00227799
547.732000 0.05624188 -0.00951860 -0.00786351 -0.00237919 0.00234047 0.00231215
548.384000 0.05821549 -0.00609687 -0.00754938 -0.00240462 0.00233743 0.00228625
548.892000 0.05603710 -0.00501491 -0.00747686 -0.00241356 0.00233338 0.00230569
549.440000 0.05479228 -0.00533342 -0.00737746 -0.00241826 0.00234474 0.00231171
549.764000 0.05455248 -0.00419063 -0.00726986 -0.00243081 0.00235733 0.00232635
550.056000 0.05407994 -0.00423225 -0.00723414 -0.00243915 0.00236769 0.00235035
550.488000 0.05438423 -0.00435766 -0.00706469 -0.00243195 0.00237402 0.00235573
550.760000 0.05423791 -0.00352204 -0.00707370 -0.00244592 0.00237681 0.00237045
551.048000 0.05371752 -0.00340982 -0.00702365 -0.00245919 0.00238416 0.00240646
551.264000 0.05384455 -0.00404132 -0.00697368 -0.00245682 0.00238894 0.00240216
551.500000 0.05400446 -0.00441122 -0.00684048 -0.00245371 0.00239294 0.00237978
551.764000 0.05381936 -0.00278839 -0.00682362 -0.00247995 0.00239358 0.00239335
552.048000 0.05407550 -0.00277556 -0.00671082 -0.00248366 0.00239661 0.00243958
552.364000 0.05436448 -0.00337098 -0.00663491 -0.00247895 0.00240536 0.00247037
552.820000 0.05477539 -0.00357454 -0.00637469 -0.00247235 0.00241111 0.00248645
553.148000 0.05416543 -0.00337714 -0.00634449 -0.00248627 0.00242678 0.00252177
553.328000 0.05471131 -0.00430858 -0.00616746 -0.00246260 0.00243543 0.00246744
553.616000 0.05420708 -0.00238400 -0.00617278 -0.00249580 0.00243284 0.00247926
553.820000 0.05484160 -0.00362588 -0.00602487 -0.00246765 0.00244615 0.00246591
553.936000 0.05453503 -0.00296901 -0.00603704 -0.00248554 0.00244174 0.00245667
554.664000 0.05464993 -0.00333589 -0.00588892 -0.00249203 0.00245393 0.00238440
554.888000 0.05418276 -0.00237945 -0.00586219 -0.00251871 0.00246506 0.00238029
555.124000 0.05433167 -0.00285165 -0.00570204 -0.00252104 0.00246720 0.00239442
555.476000 0.05411263 -0.00327278 -0.00579610 -0.00253267 0.00247029 0.00237567
555.700000 0.05393399 -0.00253566 -0.00570295 -0.00255364 0.00247654 0.00239857
556.164000 0.05382536 -0.00294322 -0.00553735 -0.00254718 0.00248609 0.00238838
556.956000 0.05446673 -0.00329709 -0.00537896 -0.00252200 0.00249401 0.00237971
557.384000 0.05350573 -0.00225593 -0.00528547 -0.00255033 0.00250563 0.00239026
557.656000 0.05318833 -0.00162186 -0.00519642 -0.00255430 0.00251850 0.00239592
557.764000 0.05303443 -0.00106531 -0.00520262 -0.00256735 0.00252127 0.00239673
558.076000 0.05325374 -0.00103775 -0.00515367 -0.00256701 0.00252666 0.00239630
558.352000 0.05338295 -0.00158799 -0.00508118 -0.00255192 0.00253501 0.00239256
558.696000 0.05337848 -0.00125640 -0.00504136 -0.00256374 0.00253562 0.00239849
558.884000 0.05342627 -0.00135457 -0.00500941 -0.00256408 0.00254385 0.00240125
559.020000 0.05358242 -0.00140538 -0.00487962 -0.00255550 0.00254227 0.00239736
559.312000 0.05346898 -0.00110515 -0.00491514 -0.00256740 0.00254337 0.00241756
559.580000 0.05300123 -0.00147948 -0.00514397 -0.00261674 0.00253237 0.00244425
559.812000 0.05332517 -0.00146521 -0.00472072 -0.00261719 0.00252833 0.00244714
560.024000 0.05353050 -0.00122472 -0.00446404 -0.00260677 0.00254203 0.00245928
560.240000 0.05412425 -0.00157560 -0.00432527 -0.00257919 0.00255232 0.00245064
560.552000 0.05433018 -0.00204700 -0.00449910 -0.00257812 0.00256318 0.00243749
560.816000 0.05419259 -0.00193229 -0.00445702 -0.00259132 0.00257092 0.00243309
561.028000 0.05422513 -0.00225327 -0.00438425 -0.00259801 0.00257426 0.00242158
561.268000 0.05435017 -0.00208937 -0.00431533 -0.00260581 0.00257772 0.00241890
561.380000 0.05448583 -0.00185091 -0.00423685 -0.00260885 0.00258587 0.00241088
561.772000 0.05465833 -0.00154976 -0.00417234 -0.00260880 0.00259106 0.00242429
561.984000 0.05465286 -0.00160439 -0.00413502 -0.00261547 0.00259524 0.00241213
562.208000 0.05444960 -0.00167778 -0.00417122 -0.00262249 0.00259547 0.00239919
562.460000 0.05430070 -0.00173788 -0.00412464 -0.00264255 0.00259358 0.00237538
562.688000 0.05439773 -0.00160388 -0.00402620 -0.00264541 0.00260020 0.00237025
562.956000 0.05448198 -0.00192664 -0.00398899 -0.00263413 0.00260053 0.00233739
563.208000 0.05433329 -0.00175863 -0.00403672 -0.00266262 0.00259868 0.00234610
563.368000 0.05400421 -0.00133631 -0.00393322 -0.00266672 0.00261072 0.00232248
563.660000 0.05394585 -0.00112043 -0.00379384 -0.00267135 0.00261712 0.00231255
563.972000 0.05347899 -0.00040870 -0.00371161 -0.00267178 0.00262612 0.00232797
564.300000 0.05336839 -0.00041342 -0.00369492 -0.00268016 0.00262984 0.00232988
564.476000 0.05330862 -0.00042155 -0.00365143 -0.00268238 0.00263090 0.00232645
564.628000 0.05312749 -0.00030036 -0.00361029 -0.00269571 0.00263273 0.00233097
564.776000 0.05319977 -0.00034374 -0.00349630 -0.00269477 0.00262622 0.00233240
564.936000 0.05320039 -0.00023355 -0.00347774 -0.00269412 0.00262896 0.00233846
565.140000 0.05313117 -0.00030000 -0.00347544 -0.00269826 0.00263273 0.00233304
565.464000 0.05320856 -0.00020890 -0.00336971 -0.00269933 0.00263783 0.00233714
565.716000 0.05321399 -0.00029736 -0.00334200 -0.00269745 0.00263701 0.00233231
565.804000 0.05304414 -0.00024668 -0.00333901 -0.00270341 0.00264248 0.00232307
565.964000 0.05309016 -0.00019281 -0.00332464 -0.00269858 0.00264566 0.00232231
566.072000 0.05299253 -0.00011661 -0.00328217 -0.00270777 0.00264947 0.00230845
566.392000 0.05289913 0.00006613 -0.00329835 -0.00272149 0.00265449 0.00231990
566.812000 0.05279855 0.00034417 -0.00328332 -0.00273497 0.00266903 0.00232934
567.072000 0.05295722 0.00032562 -0.00319798 -0.00272380 0.00267619 0.00232730
567.388000 0.05291570 0.00029022 -0.00315769 -0.00273085 0.00268053 0.00232436
567.612000 0.05291346 0.00024932 -0.00309594 -0.00273741 0.00267995 0.00232257
568.020000 0.05313252 -0.00016420 -0.00296945 -0.00272179 0.00267236 0.00228214
568.308000 0.05309814 -0.00012023 -0.00285839 -0.00273040 0.00267849 0.00222807
568.568000 0.05313216 -0.00003354 -0.00276982 -0.00273038 0.00268158 0.00220228
569.156000 0.05296222 0.00048112 -0.00271072 -0.00275543 0.00269645 0.00222993
569.544000 0.05283018 0.00067104 -0.00269976 -0.00277296 0.00270585 0.00226968
569.752000 0.05295182 0.00083090 -0.00256393 -0.00277404 0.00272019 0.00227447
570.108000 0.05298863 0.00078806 -0.00248754 -0.00277439 0.00272255 0.00228766
570.448000 0.05306006 0.00066912 -0.00239135 -0.00277251 0.00271938 0.00229563
570.596000 0.05315843 0.00060715 -0.00234942 -0.00276375 0.00272173 0.00229457
570.748000 0.05325299 0.00054625 -0.00231128 -0.00275665 0.00272421 0.00228207
571.120000 0.05315699 0.00054947 -0.00233622 -0.00276496 0.00272770 0.00227590
571.532000 0.05307019 0.00062991 -0.00231865 -0.00277575 0.00273055 0.00229757
572.084000 0.05310451 0.00073118 -0.00228928 -0.00277552 0.00273915 0.00229237
572.292000 0.05284570 0.00032464 -0.00189838 -0.00278336 0.00272060 0.00228494
572.556000 0.05296935 -0.00081011 -0.00209583 -0.00278107 0.00272010 0.00225472
572.984000 0.05283209 -0.00195167 -0.00254299 -0.00278679 0.00271908 0.00222129
573.176000 0.05233891 -0.00246601 -0.00250304 -0.00279815 0.00274133 0.00223220
573.344000 0.05229759 -0.00282651 -0.00241069 -0.00280234 0.00274099 0.00222603
573.468000 0.05229175 -0.00298438 -0.00232112 -0.00280149 0.00274222 0.00222387
573.648000 0.05226910 -0.00304406 -0.00219499 -0.00280455 0.00274345 0.00222084
574.096000 0.05233462 -0.00350181 -0.00197234 -0.00280625 0.00274073 0.00221175
574.172000 0.05239740 -0.00364983 -0.00191293 -0.00280110 0.00274396 0.00220225
574.376000 0.05237555 -0.00350214 -0.00180835 -0.00280806 0.00275139 0.00220451
574.560000 0.05235224 -0.00307128 -0.00175747 -0.00281339 0.00276347 0.00220675
574.884000 0.05247421 -0.00333064 -0.00168486 -0.00281795 0.00275339 0.00221315
575.268000 0.05210658 -0.00316959 -0.00188929 -0.00282571 0.00276012 0.00222030
575.700000 0.05210707 -0.00289607 -0.00202531 -0.00281949 0.00275405 0.00221630
575.836000 0.05196441 -0.00285574 -0.00201305 -0.00283507 0.00276024 0.00222109
576.024000 0.05195010 -0.00276226 -0.00187124 -0.00283944 0.00276059 0.00222212
576.160000 0.05195387 -0.00263652 -0.00175066 -0.00283426 0.00277447 0.00222524
576.392000 0.05188530 -0.00250639 -0.00172635 -0.00283888 0.00278485 0.00222709
576.548000 0.05181675 -0.00241846 -0.00172974 -0.00283984 0.00280061 0.00222567
576.660000 0.05178177 -0.00240370 -0.00169874 -0.00284309 0.00280884 0.00222588
576.752000 0.05170736 -0.00242595 -0.00171873 -0.00284632 0.00281142 0.00222271
576.964000 0.05172863 -0.00246056 -0.00170955 -0.00283761 0.00281530 0.00221365
577.216000 0.05183881 -0.00238380 -0.00164419 -0.00283463 0.00281911 0.00221500
577.344000 0.05193271 -0.00250736 -0.00159251 -0.00283108 0.00281862 0.00220202
577.484000 0.05203386 -0.00256324 -0.00155949 -0.00282294 0.00282194 0.00219740
577.744000 0.05199165 -0.00249156 -0.00150787 -0.00283720 0.00282515 0.00220626
577.956000 0.05191520 -0.00258159 -0.00152200 -0.00284303 0.00282414 0.00220953
578.196000 0.05199557 -0.00187020 -0.00148789 -0.00284935 0.00282892 0.00223453
578.340000 0.05094213 -0.00194646 -0.00099108 -0.00286246 0.00282575 0.00225433
578.652000 0.05226278 -0.00101452 -0.00141877 -0.00284779 0.00282677 0.00226057
578.972000 0.05239153 -0.00049180 -0.00129541 -0.00284553 0.00283383 0.00226357
579.260000 0.05244490 -0.00027967 -0.00122366 -0.00284375 0.00283669 0.00226995
579.416000 0.05243762 -0.00009303 -0.00110430 -0.00284782 0.00284000 0.00227552
579.740000 0.05242066 0.00010468 -0.00105114 -0.00285309 0.00284191 0.00228162
580.064000 0.05244356 0.00042914 -0.00102462 -0.00284712 0.00285666 0.00228068
580.248000 0.05244774 0.00059005 -0.00102344 -0.00284312 0.00286363 0.00227960
580.464000 0.05231786 0.00074843 -0.00105080 -0.00283978 0.00286491 0.00227226
580.684000 0.05234146 0.00079705 -0.00096723 -0.00285282 0.00286576 0.00228305
580.924000 0.05241768 0.00097167 -0.00092712 -0.00285564 0.00286881 0.00228061
581.364000 0.05232168 0.00098449 -0.00093680 -0.00286464 0.00287540 0.00227282
581.760000 0.05215564 0.00111378 -0.00086836 -0.00288252 0.00288063 0.00226811
581.852000 0.05209339 0.00114068 -0.00087124 -0.00288850 0.00288415 0.00227380
582.200000 0.05208592 0.00113496 -0.00083878 -0.00289006 0.00288090 0.00228813
582.372000 0.05201148 0.00111193 -0.00085754 -0.00289866 0.00287652 0.00230090
582.596000 0.05196188 0.00112810 -0.00086726 -0.00290335 0.00287741 0.00231376
582.936000 0.05199219 0.00121344 -0.00085094 -0.00289792 0.00289020 0.00233493
583.164000 0.05185562 0.00129304 -0.00081165 -0.00291488 0.00289971 0.00235951
583.300000 0.05191683 0.00128644 -0.00078622 -0.00291205 0.00290138 0.00236487
583.492000 0.05198849 0.00128617 -0.00077488 -0.00290467 0.00290180 0.00234639
583.976000 0.05196886 0.00136349 -0.00073855 -0.00291024 0.00291315 0.00234738
584.316000 0.05198091 0.00140451 -0.00066278 -0.00291496 0.00292198 0.00235784
584.472000 0.05193242 0.00138699 -0.00067440 -0.00292153 0.00291689 0.00237350
584.728000 0.05182369 0.00143353 -0.00063658 -0.00293456 0.00292590 0.00239815
584.924000 0.05185876 0.00147674 -0.00060676 -0.00293226 0.00293376 0.00240381
585.068000 0.05185472 0.00150258 -0.00058304 -0.00293434 0.00293519 0.00240796
585.392000 0.05171119 0.00152917 -0.00063950 -0.00294850 0.00294043 0.00242110
585.532000 0.05173147 0.00155277 -0.00059315 -0.00294967 0.00294468 0.00242175
585.628000 0.05171912 0.00154730 -0.00060306 -0.00295133 0.00294299 0.00242009
585.816000 0.05170182 0.00154769 -0.00059107 -0.00295451 0.00294284 0.00242140
586.004000 0.05168721 0.00155463 -0.00060161 -0.00295562 0.00294322 0.00241871
586.224000 0.05166884 0.00162472 -0.00062159 -0.00295493 0.00295558 0.00244363
586.368000 0.05158852 0.00170222 -0.00059724 -0.00296702 0.00297173 0.00247146
586.652000 0.05181388 0.00154065 -0.00060947 -0.00296077 0.00297764 0.00249550
586.768000 0.05194571 0.00146218 -0.00055949 -0.00295960 0.00298193 0.00250565
586.860000 0.05199958 0.00147011 -0.00056392 -0.00296206 0.00298797 0.00251966
587.000000 0.05206549 0.00136743 -0.00057113 -0.00296757 0.00298831 0.00253589
587.160000 0.05210325 0.00134071 -0.00055067 -0.00297024 0.00299178 0.00253829
587.520000 0.05201211 0.00140287 -0.00063460 -0.00297374 0.00299363 0.00253899
587.696000 0.05199358 0.00142152 -0.00063100 -0.00297671 0.00299691 0.00254133
587.884000 0.05198296 0.00139646 -0.00063566 -0.00297788 0.00299405 0.00253665
588.080000 0.05187811 0.00138356 -0.00065502 -0.00298383 0.00299446 0.00253649
588.328000 0.05176980 0.00139162 -0.00058477 -0.00299089 0.00299377 0.00253905
588.472000 0.05178744 0.00137182 -0.00058929 -0.00299263 0.00299334 0.00254147
588.716000 0.05175138 0.00140497 -0.00053609 -0.00299863 0.00299427 0.00255288
588.924000 0.05181258 0.00143370 -0.00053529 -0.00299400 0.00299806 0.00255742
589.140000 0.05212692 0.00144669 -0.00047088 -0.00296808 0.00299925 0.00254630
589.440000 0.05194667 0.00142751 -0.00044867 -0.00299205 0.00299793 0.00253126
589.624000 0.05201603 0.00143575 -0.00037286 -0.00299324 0.00300175 0.00252685
589.764000 0.05199870 0.00145103 -0.00034208 -0.00300117 0.00299973 0.00252906
589.952000 0.05212082 0.00141816 -0.00030197 -0.00299572 0.00300287 0.00252048
590.036000 0.05217915 0.00143498 -0.00027909 -0.00298936 0.00300750 0.00250238
590.512000 0.05207684 0.00145613 -0.00025907 -0.00300775 0.00300762 0.00251488
590.656000 0.05208050 0.00144707 -0.00021752 -0.00300642 0.00301058 0.00252659
591.024000 0.05168459 0.00167783 -0.00020488 -0.00301162 0.00300747 0.00253119
591.280000 0.05144778 0.00177434 -0.00018269 -0.00302464 0.00301358 0.00254609
591.472000 0.05193512 0.00172058 -0.00019699 -0.00303169 0.00301363 0.00255718
591.880000 0.05155382 0.00191914 -0.00011741 -0.00302917 0.00302109 0.00256500
591.992000 0.05167762 0.00190595 -0.00008014 -0.00303142 0.00302491 0.00257213
592.312000 0.05134934 0.00135318 -0.00014391 -0.00303242 0.00303042 0.00256946
592.604000 0.05112317 0.00187331 0.00001542 -0.00303040 0.00302790 0.00258328
593.032000 0.04193037 -0.00121097 -0.00027301 -0.00301162 0.00305419 0.00259569
593.276000 0.04114981 0.00057814 -0.00006817 -0.00300782 0.00307641 0.00266296
593.660000 0.03917600 0.00646641 -0.00000826 -0.00298408 0.00306404 0.00262098
594.104000 0.04140087 0.00946063 0.00005865 -0.00299552 0.00305574 0.00261338
595.044000 0.04055532 0.00844452 0.00013174 -0.00299256 0.00306650 0.00264652
595.652000 0.03948550 0.00684493 0.00015858 -0.00299134 0.00307898 0.00264997
596.048000 0.03952080 0.00764681 0.00028657 -0.00299926 0.00308349 0.00266948
596.340000 0.04072024 0.00932538 0.00035270 -0.00300055 0.00308032 0.00271326
596.784000 0.03976770 0.00760550 0.00039823 -0.00300264 0.00309206 0.00274584
597.824000 0.03977788 0.00836335 0.00057550 -0.00301173 0.00310942 0.00277041
598.052000 0.03958272 0.00832523 0.00060872 -0.00302379 0.00311433 0.00276922
598.428000 0.04004139 0.00958940 0.00072905 -0.00302545 0.00311443 0.00279142
599.200000 0.04023573 0.00890269 0.00084475 -0.00302834 0.00312405 0.00279623
599.880000 0.04037401 0.00946549 0.00099133 -0.00304598 0.00312821 0.00281331
600.632000 0.04053995 0.00948374 0.00098385 -0.00304229 0.00314131 0.00286840
600.984000 0.04067334 0.00943285 0.00108095 -0.00304411 0.00315009 0.00286350
601.936000 0.04144220 0.01077826 0.00125620 -0.00304324 0.00315663 0.00287024
602.232000 0.04107683 0.01059210 0.00118854 -0.00305274 0.00316049 0.00287417
602.436000 0.04127441 0.01020512 0.00128243 -0.00305080 0.00316056 0.00288944
602.620000 0.04151532 0.00993907 0.00133493 -0.00305926 0.00315853 0.00291228
603.396000 0.04156233 0.00962196 0.00139104 -0.00306334 0.00316777 0.00291795
603.864000 0.04166476 0.00957849 0.00139543 -0.00307371 0.00317276 0.00295360
604.412000 0.04161037 0.00927714 0.00137794 -0.00307917 0.00317358 0.00294440
604.996000 0.04143058 0.00952020 0.00148653 -0.00309591 0.00317624 0.00296181
605.420000 0.04127365 0.00915213 0.00148506 -0.00309212 0.00318408 0.00297448
605.628000 0.04114893 0.00872422 0.00146894 -0.00308978 0.00318670 0.00297329
606.328000 0.04111934 0.00916824 0.00154612 -0.00311585 0.00318325 0.00298091
606.872000 0.04132949 0.00929842 0.00153292 -0.00311479 0.00318832 0.00300280
607.784000 0.04155137 0.00905018 0.00157342 -0.00311171 0.00320048 0.00302243
608.420000 0.04148458 0.00906689 0.00164866 -0.00312931 0.00319594 0.00303776
608.608000 0.04145957 0.00900151 0.00166337 -0.00312649 0.00319976 0.00304004
608.908000 0.04151020 0.00915647 0.00171494 -0.00312952 0.00320594 0.00304674
609.264000 0.04159556 0.00915011 0.00168440 -0.00312737 0.00320978 0.00305342
609.740000 0.04151029 0.00909105 0.00167532 -0.00313733 0.00321301 0.00306079
610.608000 0.04154674 0.00934464 0.00169310 -0.00316696 0.00322141 0.00308767
610.816000 0.04189372 0.00925289 0.00172947 -0.00317130 0.00321870 0.00312641
611.904000 0.04222181 0.00915709 0.00179072 -0.00316486 0.00323273 0.00313629
612.052000 0.04244322 0.00925921 0.00181185 -0.00315590 0.00324142 0.00314473
613.032000 0.04259244 0.00950386 0.00183769 -0.00317755 0.00325538 0.00316361
613.796000 0.04254951 0.00951834 0.00187925 -0.00318718 0.00326445 0.00318312
614.268000 0.04266067 0.00943390 0.00196556 -0.00318552 0.00327198 0.00316840
614.532000 0.04258778 0.00952071 0.00197692 -0.00319323 0.00327461 0.00315629
614.924000 0.04261305 0.00963713 0.00205521 -0.00320555 0.00328343 0.00317531
615.136000 0.04264799 0.00955733 0.00208087 -0.00319913 0.00328160 0.00316919
615.464000 0.04260579 0.00966899 0.00209058 -0.00320918 0.00328527 0.00318638
616.304000 0.04264554 0.00973540 0.00218904 -0.00320567 0.00328726 0.00319360
617.044000 0.04280120 0.00993973 0.00234999 -0.00320977 0.00328749 0.00319355
617.540000 0.04276086 0.01000554 0.00236261 -0.00323370 0.00329053 0.00318792
618.040000 0.04283042 0.01004064 0.00247530 -0.00323099 0.00330361 0.00320170
618.376000 0.04275481 0.01025350 0.00236587 -0.00323623 0.00326803 0.00318680
618.820000 0.04289209 0.01001883 0.00250122 -0.00322957 0.00331653 0.00321699
619.324000 0.04286574 0.00997996 0.00255951 -0.00323898 0.00331779 0.00320989
619.436000 0.04282252 0.00979549 0.00258169 -0.00325181 0.00330728 0.00321000
619.848000 0.04278437 0.00956148 0.00264008 -0.00326628 0.00331122 0.00318864
620.112000 0.04324656 0.00943205 0.00245844 -0.00327381 0.00335119 0.00318719
620.620000 0.04322667 0.00956760 0.00271346 -0.00326575 0.00333587 0.00320495
620.908000 0.04313672 0.00978366 0.00289638 -0.00325626 0.00333067 0.00320226
621.576000 0.04316880 0.00975090 0.00294829 -0.00326131 0.00332947 0.00318715
621.876000 0.04315787 0.00980533 0.00298175 -0.00326861 0.00334041 0.00317574
622.284000 0.04320179 0.00988503 0.00300563 -0.00327503 0.00335891 0.00316138
622.628000 0.04332039 0.00988189 0.00304873 -0.00326964 0.00335941 0.00314788
622.852000 0.04332871 0.00985520 0.00299074 -0.00326783 0.00335057 0.00313136
623.128000 0.04330703 0.00998204 0.00296177 -0.00327666 0.00335596 0.00312846
623.892000 0.04339710 0.00972613 0.00298482 -0.00326517 0.00335716 0.00311734
624.184000 0.04335397 0.00950734 0.00310135 -0.00326861 0.00334575 0.00312349
624.628000 0.04316720 0.00923038 0.00293137 -0.00327833 0.00335108 0.00313155
625.068000 0.04323907 0.00925291 0.00285497 -0.00326396 0.00335339 0.00314401
625.640000 0.04318944 0.00944127 0.00296363 -0.00327457 0.00334571 0.00314123
626.188000 0.04313094 0.00944524 0.00319709 -0.00328236 0.00335785 0.00315160
626.616000 0.04328616 0.00894511 0.00299448 -0.00327585 0.00335736 0.00315169
626.936000 0.04338405 0.00890293 0.00314889 -0.00327185 0.00335732 0.00315782
627.088000 0.04347762 0.00851062 0.00313394 -0.00328070 0.00334155 0.00315566
627.952000 0.04352568 0.00860244 0.00327496 -0.00327969 0.00336658 0.00316741
628.956000 0.04353560 0.00788685 0.00317369 -0.00326620 0.00334403 0.00317100
629.344000 0.04357914 0.00780481 0.00317375 -0.00327039 0.00333944 0.00317458
630.028000 0.04355290 0.00751960 0.00328941 -0.00329766 0.00335589 0.00320415
631.312000 0.04345301 0.00781582 0.00322457 -0.00328385 0.00334866 0.00324851
631.764000 0.04351043 0.00779457 0.00319467 -0.00328139 0.00335666 0.00326155
631.896000 0.04346174 0.00775709 0.00325732 -0.00329368 0.00335233 0.00326684
632.836000 0.04349250 0.00780074 0.00318174 -0.00328614 0.00336124 0.00324697
633.428000 0.04346305 0.00780888 0.00322185 -0.00329425 0.00336598 0.00321477
634.044000 0.04341019 0.00783754 0.00319869 -0.00330429 0.00336968 0.00317887
636.092000 0.04339599 0.00781863 0.00327382 -0.00331127 0.00336602 0.00312166
636.460000 0.04337016 0.00777080 0.00329103 -0.00331740 0.00336074 0.00311340
636.808000 0.04337506 0.00779450 0.00323794 -0.00331319 0.00336665 0.00310974
637.508000 0.04334201 0.00777344 0.00332113 -0.00332492 0.00336276 0.00313354
637.812000 0.04341050 0.00771664 0.00331647 -0.00331769 0.00336368 0.00313466
638.004000 0.04337471 0.00770612 0.00334900 -0.00332699 0.00336370 0.00314565
638.452000 0.04331326 0.00771610 0.00333202 -0.00333625 0.00336636 0.00315725
638.828000 0.04339025 0.00770634 0.00343386 -0.00332781 0.00336534 0.00317163
639.172000 0.04330940 0.00770929 0.00345888 -0.00334221 0.00336731 0.00318014
639.560000 0.04371729 0.00762114 0.00355206 -0.00333726 0.00336419 0.00317619
640.436000 0.04367834 0.00735814 0.00347838 -0.00333626 0.00336613 0.00317397
640.664000 0.04384698 0.00696182 0.00339033 -0.00334053 0.00336782 0.00317261
640.872000 0.04393778 0.00695333 0.00332772 -0.00334242 0.00336781 0.00317047
641.100000 0.04421318 0.00561826 0.00331661 -0.00334286 0.00338456 0.00317727
641.372000 0.04403709 0.00486790 0.00338517 -0.00334483 0.00339475 0.00317652
641.640000 0.04240083 0.00504529 0.00338112 -0.00333848 0.00339487 0.00317341
641.792000 0.04276677 0.00705340 0.00341277 -0.00333817 0.00337729 0.00316960
642.220000 0.03785675 0.00806783 0.00346128 -0.00331865 0.00337695 0.00321735
642.568000 0.03637318 0.00760081 0.00359768 -0.00332143 0.00338763 0.00320003
642.760000 0.03726698 0.00832011 0.00373704 -0.00333138 0.00339558 0.00321958
642.972000 0.03579581 0.00847653 0.00369059 -0.00332875 0.00338729 0.00321820
643.228000 0.03563698 0.00924620 0.00371248 -0.00333706 0.00338912 0.00321027
643.424000 0.03340950 0.00765606 0.00362057 -0.00333001 0.00340255 0.00319068
643.548000 0.03333046 0.00797504 0.00345584 -0.00333022 0.00342601 0.00321091
643.644000 0.03290416 0.00845444 0.00341200 -0.00333271 0.00342591 0.00321486
644.048000 0.03162013 0.00759172 0.00375377 -0.00332561 0.00343113 0.00323031
644.176000 0.03157705 0.00746206 0.00372260 -0.00332596 0.00342428 0.00322693
644.264000 0.03146246 0.00773031 0.00373916 -0.00332671 0.00342751 0.00322935
644.540000 0.03156973 0.00779934 0.00385749 -0.00332409 0.00341734 0.00323143
644.684000 0.03163522 0.00789711 0.00387837 -0.00331958 0.00340849 0.00323763
644.936000 0.03138282 0.00772507 0.00389175 -0.00332340 0.00341720 0.00323955
645.168000 0.03123410 0.00763124 0.00390574 -0.00331947 0.00341998 0.00324413
645.392000 0.03156786 0.00785395 0.00394815 -0.00333043 0.00343052 0.00325565
645.612000 0.03128519 0.00816688 0.00405442 -0.00333595 0.00342006 0.00326863
645.768000 0.03075602 0.00716994 0.00410470 -0.00332903 0.00341682 0.00327928
646.008000 0.03074504 0.00678631 0.00407722 -0.00332400 0.00341707 0.00328477
646.188000 0.03102069 0.00717135 0.00433734 -0.00331962 0.00343097 0.00326023
646.508000 0.02948374 0.00689075 0.00389540 -0.00332515 0.00342713 0.00328559
646.600000 0.02927413 0.00695185 0.00386934 -0.00332909 0.00342834 0.00328731
646.852000 0.02955205 0.00731821 0.00401473 -0.00333195 0.00342241 0.00329445
647.056000 0.02984342 0.00811267 0.00413260 -0.00332809 0.00340655 0.00330474
647.252000 0.02998326 0.00839027 0.00409048 -0.00332801 0.00340925 0.00331486
647.444000 0.02968815 0.00853235 0.00386524 -0.00332481 0.00341881 0.00332545
647.596000 0.02959829 0.00860712 0.00389134 -0.00332330 0.00341836 0.00333293
647.776000 0.02922967 0.00863248 0.00394397 -0.00332767 0.00342295 0.00333701
648.052000 0.02930659 0.00864384 0.00419367 -0.00332612 0.00341958 0.00334595
648.276000 0.02905103 0.00807065 0.00444048 -0.00332335 0.00340856 0.00334977
648.424000 0.02900517 0.00781255 0.00435748 -0.00332308 0.00340716 0.00335470
648.872000 0.02838465 0.00815607 0.00413937 -0.00331449 0.00342148 0.00335832
649.248000 0.02774618 0.00833341 0.00414777 -0.00330465 0.00342958 0.00335821
649.492000 0.02749246 0.00830955 0.00418953 -0.00329833 0.00342598 0.00335759
649.632000 0.02773225 0.00840044 0.00424350 -0.00329477 0.00342336 0.00335583
649.868000 0.02789642 0.00875085 0.00428572 -0.00329484 0.00340854 0.00335517
650.016000 0.02839240 0.00920589 0.00425862 -0.00329446 0.00339710 0.00335650
650.276000 0.02839261 0.00909813 0.00430001 -0.00329292 0.00339933 0.00335367
650.408000 0.02834399 0.00899326 0.00427823 -0.00328946 0.00339454 0.00334272
650.604000 0.02814898 0.00876733 0.00431925 -0.00328941 0.00338920 0.00332999
650.712000 0.02825431 0.00881822 0.00431148 -0.00329774 0.00338666 0.00332292
650.932000 0.02821604 0.00876934 0.00428819 -0.00329510 0.00338469 0.00332027
651.108000 0.02834672 0.00879084 0.00431732 -0.00329635 0.00338149 0.00330709
651.396000 0.02842753 0.00883200 0.00434659 -0.00329789 0.00338287 0.00330765
651.528000 0.02854392 0.00886686 0.00437412 -0.00330780 0.00338780 0.00328336
